Custome ID,Country,City,State,PostalCode,Region,OrderID,ProductID
SF-20200,United States,New Castle,Indiana,47362,Central,CA-2015-153108,OFF-AP-10002222
PJ-18835,United States,Murfreesboro,Tennessee,37130,South,CA-2016-112676,OFF-PA-10003971
CS-12355,United States,Salem,Virginia,24153,South,CA-2017-165687,OFF-AP-10004036
BB-10990,United States,Toledo,Ohio,43615,East,US-2017-112928,OFF-AP-10002287
BW-11200,United States,Los Angeles,California,90032,West,CA-2017-143343,OFF-AR-10002375
RS-19420,United States,Seattle,Washington,98115,West,CA-2017-115154,FUR-TA-10001950
TS-21160,United States,Columbus,Georgia,31907,South,CA-2015-149342,TEC-PH-10001557
TS-21160,United States,Columbus,Georgia,31907,South,CA-2015-149342,FUR-FU-10002937
TS-21160,United States,Columbus,Georgia,31907,South,CA-2015-149342,OFF-PA-10001166
QJ-19255,United States,New York City,New York,10009,East,CA-2015-130995,TEC-PH-10000347
FM-14215,United States,Middletown,Connecticut,6457,East,CA-2017-127929,FUR-FU-10003708
VD-21670,United States,New York City,New York,10011,East,CA-2015-113145,OFF-PA-10002659
VD-21670,United States,New York City,New York,10011,East,CA-2015-113145,FUR-FU-10000965
VD-21670,United States,New York City,New York,10011,East,CA-2015-113145,TEC-PH-10001527
VD-21670,United States,New York City,New York,10011,East,CA-2015-113145,TEC-AC-10001838
VD-21670,United States,New York City,New York,10011,East,CA-2015-113145,TEC-PH-10002597
JL-15505,United States,Midland,Michigan,48640,Central,CA-2014-162362,OFF-BI-10000756
JL-15505,United States,Midland,Michigan,48640,Central,CA-2014-162362,OFF-BI-10000546
DL-13495,United States,Columbus,Georgia,31907,South,CA-2016-106558,TEC-AC-10001142
MO-17800,United States,Roswell,Georgia,30076,South,CA-2017-157931,FUR-CH-10000785
MO-17800,United States,Roswell,Georgia,30076,South,CA-2017-157931,OFF-PA-10000474
BP-11185,United States,Chicago,Illinois,60623,Central,CA-2016-115574,FUR-BO-10003441
MS-17980,United States,Houston,Texas,77041,Central,CA-2015-160794,OFF-PA-10004156
SV-20935,United States,New York City,New York,10009,East,CA-2017-116225,TEC-AC-10001432
BC-11125,United States,Peoria,Arizona,85345,West,US-2017-120418,FUR-CH-10001394
BC-11125,United States,Peoria,Arizona,85345,West,US-2017-120418,OFF-ST-10002370
BC-11125,United States,Peoria,Arizona,85345,West,US-2017-120418,OFF-AR-10002956
BC-11125,United States,Peoria,Arizona,85345,West,US-2017-120418,OFF-AR-10001955
BC-11125,United States,Peoria,Arizona,85345,West,US-2017-120418,OFF-ST-10001809
EM-13825,United States,Sioux Falls,South Dakota,57103,Central,CA-2017-122035,OFF-LA-10004093
EM-13825,United States,Sioux Falls,South Dakota,57103,Central,CA-2017-122035,OFF-AP-10002118
EM-13825,United States,Sioux Falls,South Dakota,57103,Central,CA-2017-122035,OFF-BI-10000404
EM-13825,United States,Sioux Falls,South Dakota,57103,Central,CA-2017-122035,FUR-CH-10003833
EM-13825,United States,Sioux Falls,South Dakota,57103,Central,CA-2017-122035,OFF-BI-10002072
EM-13825,United States,Sioux Falls,South Dakota,57103,Central,CA-2017-122035,TEC-AC-10003095
BD-11500,United States,Richmond,Virginia,23223,South,CA-2015-117828,OFF-AP-10001563
HW-14935,United States,Seattle,Washington,98115,West,CA-2017-165491,TEC-AC-10000358
KC-16255,United States,Henderson,Kentucky,42420,South,CA-2015-109470,OFF-BI-10004492
KC-16255,United States,Henderson,Kentucky,42420,South,CA-2015-109470,OFF-BI-10001072
KC-16255,United States,Henderson,Kentucky,42420,South,CA-2015-109470,OFF-BI-10003707
KC-16255,United States,Henderson,Kentucky,42420,South,CA-2015-109470,OFF-BI-10000977
BM-11575,United States,New York City,New York,10035,East,CA-2015-105102,OFF-BI-10002082
BM-11575,United States,New York City,New York,10035,East,CA-2015-105102,FUR-BO-10004709
BM-11575,United States,New York City,New York,10035,East,CA-2015-105102,OFF-PA-10002365
KN-16705,United States,Fort Collins,Colorado,80525,West,CA-2017-138422,OFF-EN-10004147
JD-16150,United States,Philadelphia,Pennsylvania,19140,East,US-2015-147739,FUR-FU-10001468
LA-16780,United States,Los Angeles,California,90004,West,CA-2016-155187,OFF-ST-10000642
LA-16780,United States,Los Angeles,California,90004,West,CA-2016-155187,OFF-PA-10000380
RW-19690,United States,Lafayette,Indiana,47905,Central,CA-2017-169285,OFF-PA-10004071
RW-19690,United States,Lafayette,Indiana,47905,Central,CA-2017-169285,OFF-PA-10004971
KW-16570,United States,Clarksville,Tennessee,37042,South,CA-2014-140886,OFF-AP-10000696
CC-12220,United States,Fairfield,Connecticut,6824,East,CA-2017-152695,OFF-EN-10004030
CC-12220,United States,Fairfield,Connecticut,6824,East,CA-2017-152695,OFF-AP-10000026
RH-19495,United States,New York City,New York,10009,East,CA-2014-110639,OFF-PA-10003936
RH-19495,United States,New York City,New York,10009,East,CA-2014-110639,OFF-PA-10004530
JK-15625,United States,Columbus,Ohio,43229,East,CA-2014-121727,OFF-AR-10004930
DC-13285,United States,Warner Robins,Georgia,31088,South,CA-2016-137736,OFF-AR-10004999
GM-14455,United States,Franklin,Massachusetts,2038,East,US-2014-143231,FUR-FU-10002501
GM-14455,United States,Franklin,Massachusetts,2038,East,US-2014-143231,TEC-AC-10000358
CL-11890,United States,Chicago,Illinois,60623,Central,US-2014-155894,OFF-ST-10004804
PV-18985,United States,Milwaukee,Wisconsin,53209,Central,CA-2016-119025,OFF-AP-10001205
LT-17110,United States,San Antonio,Texas,78207,Central,CA-2016-159373,OFF-PA-10000659
LT-17110,United States,San Antonio,Texas,78207,Central,CA-2016-159373,OFF-BI-10004141
LT-17110,United States,San Antonio,Texas,78207,Central,CA-2016-159373,FUR-TA-10004619
AM-10360,United States,Los Angeles,California,90032,West,CA-2017-109701,OFF-BI-10004187
AM-10360,United States,Los Angeles,California,90032,West,CA-2017-109701,OFF-BI-10000632
AM-10360,United States,Los Angeles,California,90032,West,CA-2017-109701,OFF-PA-10003724
AM-10360,United States,Los Angeles,California,90032,West,CA-2017-109701,OFF-AP-10002765
AM-10360,United States,Los Angeles,California,90032,West,CA-2017-109701,OFF-AR-10001868
SC-20260,United States,San Francisco,California,94122,West,CA-2015-111514,FUR-BO-10002545
SC-20260,United States,San Francisco,California,94122,West,CA-2015-111514,OFF-BI-10002735
SC-20260,United States,San Francisco,California,94122,West,CA-2015-111514,TEC-AC-10004864
SC-20260,United States,San Francisco,California,94122,West,CA-2015-111514,TEC-MA-10000597
CP-12340,United States,New York City,New York,10024,East,US-2014-148838,FUR-TA-10003473
CP-12340,United States,New York City,New York,10024,East,US-2014-148838,FUR-TA-10001950
CP-12340,United States,New York City,New York,10024,East,US-2014-148838,FUR-TA-10004175
CP-12340,United States,New York City,New York,10024,East,US-2014-148838,OFF-PA-10002960
CP-12340,United States,New York City,New York,10024,East,US-2014-148838,OFF-PA-10000919
RF-19840,United States,Columbus,Ohio,43229,East,CA-2017-136497,OFF-BI-10001553
AB-10060,United States,Waynesboro,Virginia,22980,South,US-2016-108637,FUR-FU-10004864
AB-10060,United States,Waynesboro,Virginia,22980,South,US-2016-108637,OFF-AP-10004540
AB-10060,United States,Waynesboro,Virginia,22980,South,US-2016-108637,OFF-BI-10004965
EH-13990,United States,Sacramento,California,95823,West,CA-2014-102295,FUR-CH-10001714
MN-17935,United States,Clinton,Maryland,20735,East,CA-2017-123659,OFF-PA-10002464
KL-16555,United States,Fairfield,Ohio,45014,East,US-2016-129469,FUR-FU-10002298
KL-16555,United States,Fairfield,Ohio,45014,East,US-2016-129469,OFF-AR-10000315
MP-17965,United States,Warwick,Rhode Island,2886,East,CA-2017-155152,TEC-AC-10004353
BF-11020,United States,Aurora,Illinois,60505,Central,CA-2016-159940,FUR-FU-10004973
BF-11020,United States,Aurora,Illinois,60505,Central,CA-2016-159940,OFF-FA-10000936
BF-11020,United States,Aurora,Illinois,60505,Central,CA-2016-159940,OFF-PA-10001609
BF-11020,United States,Aurora,Illinois,60505,Central,CA-2016-159940,FUR-CH-10000785
TP-21130,United States,Smyrna,Georgia,30080,South,CA-2017-119669,OFF-FA-10000053
MS-17770,United States,Columbus,Ohio,43229,East,US-2014-164616,OFF-BI-10001718
MS-17770,United States,Columbus,Ohio,43229,East,US-2014-164616,OFF-SU-10004768
KM-16375,United States,Thousand Oaks,California,91360,West,CA-2015-148628,OFF-PA-10003883
BE-11455,United States,Lorain,Ohio,44052,East,CA-2016-118052,OFF-FA-10004248
BE-11455,United States,Lorain,Ohio,44052,East,CA-2016-118052,OFF-PA-10002581
BE-11455,United States,Lorain,Ohio,44052,East,CA-2016-118052,FUR-FU-10004848
CV-12295,United States,Fresno,California,93727,West,US-2017-117534,OFF-AP-10002403
CV-12295,United States,Fresno,California,93727,West,US-2017-117534,OFF-AR-10003087
CV-12295,United States,Fresno,California,93727,West,US-2017-117534,OFF-BI-10002026
CV-12295,United States,Fresno,California,93727,West,US-2017-117534,TEC-PH-10000141
CV-12295,United States,Fresno,California,93727,West,US-2017-117534,TEC-CO-10000971
DK-13375,United States,San Diego,California,92105,West,CA-2015-145065,OFF-FA-10001229
DK-13375,United States,San Diego,California,92105,West,CA-2015-145065,OFF-BI-10002437
SG-20605,United States,New York City,New York,10009,East,US-2015-127040,OFF-PA-10004255
SG-20605,United States,New York City,New York,10009,East,US-2015-127040,OFF-PA-10001184
SG-20605,United States,New York City,New York,10009,East,US-2015-127040,TEC-AC-10002637
SG-20605,United States,New York City,New York,10009,East,US-2015-127040,FUR-FU-10002878
CS-12355,United States,Malden,Massachusetts,2148,East,CA-2016-128111,OFF-AR-10000588
PJ-18835,United States,New York City,New York,10035,East,CA-2015-137897,TEC-AC-10002217
PJ-18835,United States,New York City,New York,10035,East,CA-2015-137897,TEC-AC-10001267
PJ-18835,United States,New York City,New York,10035,East,CA-2015-137897,OFF-PA-10004041
NP-18700,United States,San Francisco,California,94109,West,CA-2017-169264,OFF-LA-10001613
NP-18700,United States,San Francisco,California,94109,West,CA-2017-169264,OFF-AR-10000246
SB-20290,United States,Florence,South Carolina,29501,South,CA-2017-147361,OFF-ST-10001809
SB-20290,United States,Florence,South Carolina,29501,South,CA-2017-147361,OFF-ST-10002214
AS-10090,United States,Springfield,Missouri,65807,Central,CA-2017-145877,OFF-ST-10000649
AS-10090,United States,Springfield,Missouri,65807,Central,CA-2017-145877,OFF-EN-10001990
HM-14860,United States,Huntsville,Texas,77340,Central,US-2016-110170,FUR-BO-10000780
MG-18145,United States,Los Angeles,California,90045,West,CA-2017-108574,TEC-AC-10002049
MG-18145,United States,Los Angeles,California,90045,West,CA-2017-108574,TEC-PH-10003555
MG-18145,United States,Los Angeles,California,90045,West,CA-2017-108574,TEC-PH-10000702
TM-21010,United States,San Francisco,California,94122,West,CA-2017-144589,OFF-AR-10003631
TM-21010,United States,San Francisco,California,94122,West,CA-2017-144589,TEC-PH-10003072
BE-11335,United States,San Francisco,California,94122,West,CA-2017-155985,FUR-FU-10000758
AS-10630,United States,Philadelphia,Pennsylvania,19120,East,CA-2014-162684,OFF-FA-10000992
EM-13810,United States,Los Angeles,California,90036,West,CA-2015-142041,OFF-BI-10004187
JA-15970,United States,Los Angeles,California,90045,West,CA-2014-151295,OFF-PA-10001947
JA-15970,United States,Los Angeles,California,90045,West,CA-2014-151295,FUR-TA-10002356
TB-21595,United States,Milwaukee,Wisconsin,53209,Central,CA-2016-156300,FUR-CH-10001714
PP-18955,United States,Holyoke,Massachusetts,1040,East,CA-2015-146087,FUR-BO-10002824
ML-18040,United States,Albuquerque,New Mexico,87105,West,CA-2017-168655,TEC-AC-10002842
ML-18040,United States,Albuquerque,New Mexico,87105,West,CA-2017-168655,OFF-BI-10002082
LC-16930,United States,Sparks,Nevada,89431,West,CA-2016-107202,TEC-MA-10000112
MC-17590,United States,Coachella,California,92236,West,CA-2017-159597,OFF-ST-10002289
MC-17590,United States,Coachella,California,92236,West,CA-2017-159597,TEC-AC-10004171
CR-12580,United States,Elmhurst,Illinois,60126,Central,CA-2016-155551,OFF-ST-10003656
CR-12580,United States,Elmhurst,Illinois,60126,Central,CA-2016-155551,OFF-PA-10001560
SV-20935,United States,Fairfield,Ohio,45014,East,US-2017-147669,TEC-AC-10002473
SV-20935,United States,Fairfield,Ohio,45014,East,US-2017-147669,OFF-BI-10000632
SV-20935,United States,Fairfield,Ohio,45014,East,US-2017-147669,FUR-TA-10002645
SV-20935,United States,Fairfield,Ohio,45014,East,US-2017-147669,OFF-FA-10002975
MZ-17515,United States,Arlington,Texas,76017,Central,CA-2016-169922,OFF-BI-10003784
MZ-17515,United States,Arlington,Texas,76017,Central,CA-2016-169922,OFF-BI-10001617
MZ-17515,United States,Arlington,Texas,76017,Central,CA-2016-169922,FUR-FU-10004415
RB-19795,United States,San Francisco,California,94110,West,CA-2017-100748,OFF-LA-10000240
HM-14860,United States,Seattle,Washington,98103,West,CA-2017-129805,FUR-FU-10001935
AZ-10750,United States,New York City,New York,10009,East,CA-2014-148586,FUR-CH-10002439
JH-15910,United States,Houston,Texas,77070,Central,US-2017-112613,TEC-PH-10001536
PJ-18835,United States,Springfield,Virginia,22153,South,CA-2015-154746,OFF-EN-10001532
PJ-18835,United States,Springfield,Virginia,22153,South,CA-2015-154746,OFF-AP-10003057
CA-12265,United States,Farmington,New Mexico,87401,West,CA-2017-140053,FUR-FU-10003708
PW-19240,United States,Louisville,Colorado,80027,West,CA-2014-164210,FUR-TA-10000849
PW-19240,United States,Louisville,Colorado,80027,West,CA-2014-164210,OFF-PA-10002259
SW-20455,United States,Tampa,Florida,33614,South,CA-2017-139948,FUR-FU-10002597
AF-10870,United States,Passaic,New Jersey,7055,East,CA-2016-146934,TEC-PH-10004614
AF-10870,United States,Passaic,New Jersey,7055,East,CA-2016-146934,FUR-TA-10003748
AF-10870,United States,Passaic,New Jersey,7055,East,CA-2016-146934,OFF-AP-10003217
AF-10870,United States,Passaic,New Jersey,7055,East,CA-2016-146934,TEC-AC-10002399
AF-10870,United States,Passaic,New Jersey,7055,East,CA-2016-146934,OFF-EN-10002973
AF-10870,United States,Passaic,New Jersey,7055,East,CA-2016-146934,TEC-PH-10001336
AM-10705,United States,Los Angeles,California,90004,West,CA-2015-100573,OFF-EN-10000461
BD-11320,United States,Philadelphia,Pennsylvania,19143,East,CA-2016-119165,FUR-CH-10000988
CM-12385,United States,North Charleston,South Carolina,29406,South,CA-2015-128027,OFF-ST-10001809
CS-12400,United States,San Jose,California,95123,West,CA-2016-140207,OFF-BI-10003963
DB-13405,United States,New York City,New York,10011,East,CA-2017-140949,OFF-LA-10000081
DB-13405,United States,New York City,New York,10011,East,CA-2017-140949,TEC-PH-10000149
DB-13405,United States,New York City,New York,10011,East,CA-2017-140949,OFF-BI-10000605
DB-13405,United States,New York City,New York,10011,East,CA-2017-140949,TEC-AC-10002399
DB-13405,United States,New York City,New York,10011,East,CA-2017-140949,TEC-AC-10003038
DB-13405,United States,New York City,New York,10011,East,CA-2017-140949,OFF-ST-10000344
DB-13405,United States,New York City,New York,10011,East,CA-2017-140949,OFF-LA-10004093
DB-13405,United States,New York City,New York,10011,East,CA-2017-140949,OFF-AR-10001683
DB-13405,United States,New York City,New York,10011,East,CA-2017-140949,OFF-ST-10003455
JG-15160,United States,Plainfield,New Jersey,7060,East,CA-2017-138548,OFF-AP-10002578
SC-20380,United States,Seattle,Washington,98115,West,CA-2015-142419,OFF-PA-10001763
SC-20380,United States,Seattle,Washington,98115,West,CA-2015-142419,OFF-BI-10001597
CS-12460,United States,New York City,New York,10009,East,CA-2017-148691,OFF-BI-10001524
CS-12460,United States,New York City,New York,10009,East,CA-2017-148691,OFF-BI-10001553
CS-12460,United States,New York City,New York,10009,East,CA-2017-148691,TEC-PH-10000576
CS-12460,United States,New York City,New York,10009,East,CA-2017-148691,OFF-LA-10001317
MK-18160,United States,Newport News,Virginia,23602,South,CA-2017-128755,OFF-PA-10000726
MK-18160,United States,Newport News,Virginia,23602,South,CA-2017-128755,OFF-ST-10003306
MK-18160,United States,Newport News,Virginia,23602,South,CA-2017-128755,OFF-PA-10004983
MK-18160,United States,Newport News,Virginia,23602,South,CA-2017-128755,OFF-ST-10001291
CM-11935,United States,Fayetteville,North Carolina,28314,South,US-2016-135923,FUR-FU-10002107
CM-11935,United States,Fayetteville,North Carolina,28314,South,US-2016-135923,FUR-BO-10002213
CM-11935,United States,Fayetteville,North Carolina,28314,South,US-2016-135923,OFF-AP-10000692
PF-19225,United States,Los Angeles,California,90032,West,CA-2016-114972,FUR-CH-10001190
PF-19225,United States,Los Angeles,California,90032,West,CA-2016-114972,TEC-AC-10000682
PF-19225,United States,Los Angeles,California,90032,West,CA-2016-114972,OFF-LA-10004545
PF-19225,United States,Los Angeles,California,90032,West,CA-2016-114972,OFF-AP-10003057
GM-14695,United States,Los Angeles,California,90036,West,CA-2017-102750,FUR-TA-10000198
DC-12850,United States,New York City,New York,10011,East,CA-2014-145212,OFF-AR-10002833
FO-14305,United States,Dallas,Texas,75220,Central,CA-2017-141992,OFF-SU-10002557
FO-14305,United States,Dallas,Texas,75220,Central,CA-2017-141992,OFF-ST-10003656
AH-10210,United States,Seattle,Washington,98105,West,CA-2017-147956,OFF-ST-10001097
KN-16705,United States,Seattle,Washington,98105,West,CA-2017-126067,TEC-PH-10000912
KN-16705,United States,Seattle,Washington,98105,West,CA-2017-126067,FUR-TA-10000617
KN-16705,United States,Seattle,Washington,98105,West,CA-2017-126067,OFF-BI-10001658
KN-16705,United States,Seattle,Washington,98105,West,CA-2017-126067,OFF-AR-10003856
